"Is Laundering" "From Account" "To Account" "Payment Type" "Amount Paid" "Type Account From" "Type Account To" "Avg Stock Account From" "Avg Stock Account To"
0 "U00445" "U00491" "Credit Card" 28.31 "C" "B" 16131.852 29781.63
0 "U00616" "U05418" "Credit Card" 10.01 "C" "C" 806462.478 57713.927
0 "U00833" "U04442" "Cheque" 1494.925 "C" "F" 7252.64 5238627.808
0 "U01647" "U10782" "Credit Card" 505.63 "C" "C" 3057380.406 1186458.332
0 "U01976" "U02075" "Cheque" 1218.318 "C" "C" 7068941.066 66568.539
0 "U02885" "U05044" "Credit Card" 23.26 "C" "B" 7350819.779 44971.224
0 "U02905" "U00555" "Cheque" 1216.996 "C" "E" 1851570.849 2980.038
0 "U02931" "U03475" "Credit Card" 28.8 "C" "B" 1802042.13 88411.35
0 "U03089" "U06619" "Credit Card" 24.39 "C" "F" 2028149.991 575140.144
0 "U03473" "U00990" "Credit Card" 40.45 "C" "F" 521472.715 28152066.058
0 "U03477" "U00040" "Credit Card" 220.99 "C" "B" 93747171.215 191144098.049
0 "U04014" "U05565" "ACH" 8786.656 "C" "B" 3232534.621 170504.973
0 "U04388" "U08179" "Credit Card" 53.81 "C" "B" 10347308.107 5734103.078
0 "U04457" "U00947" "ACH" 4351.468 "C" "A" 34408421.816 3389366.253
0 "U04714" "U07950" "Credit Card" 55.55 "C" "B" 1673072.976 598297.451
0 "U04887" "U00392" "Credit Card" 194.61 "C" "B" 107328.273 637731.749
0 "U05472" "U05075" "Wire" 888.484 "C" "A" 1574740.324 102358.154
0 "U06594" "U12730" "Credit Card" 23941.87 "C" "B" 1864921.237 40050.857
0 "U07061" "U02219" "Credit Card" 39.78 "C" "C" 824584.265 1025965.177
0 "U07284" "U12107" "ACH" 96.734 "C" "C" 6336.457 3565560.948
0 "U07306" "U13824" "Credit Card" 11464.16 "C" "A" 3055054.002 52027.336
0 "U08095" "U06131" "Credit Card" 1584.35 "C" "E" 100311.751 5863.147
0 "U08255" "U07372" "Cheque" 1402.509 "C" "B" 6078.312 1835589.669
0 "U08306" "U12460" "Credit Card" 340.75 "C" "B" 46395.688 16175873.42
0 "U08752" "U06212" "ACH" 898.251 "C" "B" 1115159.756 81608.759
0 "U08844" "U00936" "Credit Card" 466.8 "C" "A" 19397.223 21075.795
0 "U08882" "U03493" "Credit Card" 1.53 "C" "D" 42869.555 89498.727
0 "U10020" "U14778" "Cheque" 6131.611 "C" "B" 126429.037 8287.962
0 "U10527" "U08871" "Credit Card" 413.724 "C" "A" 4152.497 441383.026
0 "U10777" "U12223" "Cheque" 4210.362 "C" "E" 38546.56 20273.715
0 "U10814" "U11804" "Credit Card" 3163.21 "C" "F" 5578218.186 550737.816
0 "U11806" "U05691" "ACH" 980.631 "C" "A" 2382.809 43568054.876
0 "U11892" "U04330" "Cheque" 4563.596 "C" "E" 37757.885 192073.596
0 "U11940" "U08746" "Credit Card" 9.17 "C" "A" 307199.322 28960.116
0 "U12193" "U01237" "Cash" 12042.567 "C" "C" 1713556.029 495979.179
0 "U12555" "U04456" "Cheque" 1782.627 "C" "B" 305565.855 407960.908
0 "U00726" "U03642" "Credit Card" 16.57 "F" "E" 297808.115 43555.137
0 "U01367" "U04763" "Credit Card" 4772.703 "F" "E" 842233.39 25588598.31
0 "U01376" "U08414" "Credit Card" 243.48 "F" "B" 111003.365 58060.65
0 "U01859" "U11322" "Credit Card" 178.51 "F" "B" 3578594.797 4048058.116
0 "U02940" "U03529" "Cheque" 112192.449 "F" "B" 112349.797 603640.427
0 "U03176" "U01783" "Cheque" 2042.103 "F" "A" 27638091.074 284151.094
0 "U03490" "U05208" "Cheque" 626.889 "F" "C" 17967.883 1098919.195
0 "U04494" "U07599" "Credit Card" 139.98 "F" "E" 1108805.105 49978.609
0 "U04675" "U02168" "Cheque" 1393.579 "F" "D" 2124949.894 7059060.942
0 "U05286" "U05902" "Credit Card" 57.98 "F" "B" 14189.514 3163443.991
0 "U05304" "U03138" "Credit Card" 237.788 "F" "F" 19202530.321 1994014.905
0 "U05773" "U05057" "Credit Card" 28.65 "F" "A" 16470998.639 12454184.202
0 "U05822" "U03875" "Credit Card" 11877.23 "F" "B" 108675.168 2622.827
0 "U05870" "U08104" "ACH" 1422.019 "F" "F" 14463.927 17313.684
0 "U05965" "U12254" "Credit Card" 957.28 "F" "C" 298941.414 1916.026
0 "U06481" "U11876" "Credit Card" 1518.815 "F" "A" 243474.232 6907799.04
0 "U06671" "U02723" "Credit Card" 143.38 "F" "A" 5506.658 5315.753
0 "U06851" "U08036" "Credit Card" 142.83 "F" "A" 500486.516 24781.071
0 "U06922" "U00511" "ACH" 389.522 "F" "E" 115092.446 1156042.95
0 "U06954" "U04192" "Credit Card" 5.39 "F" "E" 232409.168 1110088.478
0 "U06995" "U00548" "Cheque" 1332.721 "F" "D" 5943728.398 361117.717
0 "U08044" "U01117" "Cash" 1296.726 "F" "A" 218112098.137 34964.681
0 "U08338" "U11139" "Credit Card" 5857.655 "F" "A" 817400.517 2702.093
0 "U08614" "U00912" "ACH" 502.316 "F" "B" 215262.277 6891976.473
0 "U08867" "U10662" "Cheque" 16284.179 "F" "E" 149358.885 4593074.946
0 "U09290" "U11153" "Cheque" 11958.798 "F" "A" 5721193.506 1918542.803
0 "U09405" "U02277" "Cheque" 1316.03 "F" "E" 5276.082 649005.848
0 "U09534" "U06501" "Credit Card" 4183.67 "F" "E" 60473.819 2040542.183
0 "U10165" "U04276" "Cheque" 1108.317 "F" "A" 8726.185 468760.351
0 "U11108" "U09223" "ACH" 727.753 "F" "D" 42116.106 6451.383
0 "U11365" "U00573" "Cheque" 233.175 "F" "C" 1207095.179 16028.957
0 "U11501" "U07423" "Cheque" 707.086 "F" "C" 307803.631 3710769.831
0 "U12416" "U02229" "Credit Card" 230.63 "F" "C" 2324733.617 17784.234
0 "U12579" "U12916" "Credit Card" 583.57 "F" "A" 44817.804 5392839.167
0 "U13317" "U06088" "Credit Card" 1538.092 "F" "C" 13339.335 74518.566
0 "U21616" "U10524" "Cheque" 3965.793 "E" "F" 29604.052 328438.34
0 "U00756" "U07062" "Wire" 3864.273 "A" "A" 24931547.105 23158645.935
0 "U01545" "U10409" "Credit Card" 1228.017 "A" "A" 539057.548 63453.797
0 "U01716" "U02257" "Credit Card" 1551.75 "A" "B" 89231484.822 34024151.883
0 "U02639" "U06773" "ACH" 795.658 "A" "B" 192187.639 400500.468
0 "U03307" "U10043" "Cheque" 5890.577 "A" "C" 54815.415 72054.431
0 "U03352" "U04515" "Cheque" 751.274 "A" "A" 26148.341 2724292.163
0 "U03718" "U11738" "Cheque" 528.232 "A" "D" 1462008.947 2297998.303
0 "U03984" "U06263" "ACH" 264.556 "A" "C" 57374.111 8204.834
0 "U04899" "U03809" "Credit Card" 4.1 "A" "B" 1023418.035 780362.464
0 "U05407" "U06173" "Credit Card" 5.24 "A" "E" 5051626.533 14107.561
0 "U05862" "U13424" "Credit Card" 4978.33 "A" "D" 121900.628 1737065.955
0 "U06043" "U02673" "Cheque" 1186.15 "A" "B" 6289877.366 7046483.678
0 "U06062" "U02028" "ACH" 981.69 "A" "B" 42097.669 801372.969
0 "U06249" "U05375" "Cheque" 7748.844 "A" "D" 53475.765 869371.695
0 "U06400" "U13043" "ACH" 2550.536 "A" "C" 195754549.582 7114.772
0 "U07221" "U02053" "ACH" 5851.668 "A" "E" 5624877995.056 657124.06
0 "U08273" "U05053" "Credit Card" 886.9 "A" "B" 11993.667 273146.437
0 "U10137" "U00426" "Credit Card" 0.82 "A" "B" 119322.853 1860131.391
0 "U10341" "U07296" "Credit Card" 72.2 "A" "B" 2583.603 3469156152.546
0 "U11483" "U12639" "Credit Card" 43.55 "A" "B" 7817.336 29620.399
0 "U11577" "U12381" "Credit Card" 96672.56 "A" "B" 144431.432 50963074.066
0 "U12740" "U09615" "Cheque" 4730.21 "A" "D" 309309681.397 104583718.97
0 "U13256" "U13768" "Cheque" 3975.79 "A" "F" 50223.145 2464904.062
0 "U13400" "U13490" "Cheque" 16647.362 "A" "A" 51542.613 3772945.014
0 "U14558" "U01118" "Credit Card" 42.12 "A" "F" 16253.699 291352.805
0 "U00270" "U04664" "Credit Card" 1022.91 "A" "F" 444043976.477 771744.914
0 "U00304" "U09201" "Credit Card" 94.56 "A" "B" 365183.499 2772509.295
0 "U00328" "U05348" "Credit Card" 8949.85 "A" "B" 359582.973 721582.894
0 "U01056" "U08704" "Cheque" 1230.181 "A" "B" 673613.056 9017.205
0 "U01233" "U06936" "Credit Card" 23.77 "A" "A" 3981.426 913354.783
0 "U01324" "U10700" "Credit Card" 756.95 "A" "B" 280960.449 2514475.399
0 "U01328" "U05046" "Credit Card" 11.55 "A" "C" 3705422.557 33702.308
0 "U01468" "U05651" "Cheque" 1837.102 "A" "A" 276190.639 165102.342
0 "U01475" "U05659" "Cheque" 666.833 "A" "F" 754266.066 261766.176
0 "U01649" "U02994" "Cheque" 5246.675 "A" "B" 148967.217 2196643.559
0 "U02158" "U06751" "Credit Card" 1371.337 "A" "E" 1470410.111 414160.706
0 "U02262" "U03852" "ACH" 1034.59 "A" "A" 15881.04 73001.031
0 "U02558" "U07554" "ACH" 1593.088 "A" "D" 58588760.625 63494574.36
0 "U02909" "U02231" "Cheque" 1213.43 "A" "C" 6094.042 17381776.392
0 "U02969" "U01335" "Credit Card" 504.268 "A" "F" 2171435.587 23744.764
0 "U03294" "U01877" "Credit Card" 3260.34 "A" "B" 44922.674 6720487.303
0 "U03302" "U11869" "Credit Card" 37.19 "A" "E" 525864.227 3804843.07
0 "U03911" "U00682" "Credit Card" 141.46 "A" "C" 97057.781 48334074.295
0 "U04375" "U02415" "Credit Card" 1860.45 "A" "A" 21377.895 30919001.936
0 "U04914" "U07414" "Credit Card" 58.84 "A" "F" 1580.729 913543.635
0 "U05059" "U02892" "Credit Card" 9662.38 "A" "D" 49060.655 23866.73
0 "U05609" "U03500" "Cheque" 730.481 "A" "B" 382754.469 2099045.453
0 "U05824" "U13325" "Cheque" 1387.247 "A" "C" 55781149.556 4764391.48
0 "U05924" "U05137" "Credit Card" 59.41 "A" "B" 3494178.257 72163.157
0 "U05991" "U04702" "Credit Card" 8807.32 "A" "B" 45633.197 87335.538
0 "U06223" "U05651" "ACH" 1021.078 "A" "A" 6611.315 165744.616
0 "U06241" "U04166" "Credit Card" 756.95 "A" "A" 3157920.737 817019.455
0 "U06296" "U03264" "Cheque" 547.216 "A" "E" 1079127.659 1606486.595
0 "U06929" "U01042" "Credit Card" 89.11 "A" "A" 116788561.387 572419.976
0 "U08182" "U12343" "Cheque" 784.223 "A" "F" 327855842.306 90845621.812
0 "U08839" "U09498" "Credit Card" 885.661 "A" "A" 3821.259 5186060.358
0 "U09719" "U09761" "Credit Card" 176.78 "A" "E" 96142.814 22705.497
0 "U09754" "U12096" "Credit Card" 736.48 "A" "B" 11951.288 1372831.72
0 "U09976" "U11850" "Cheque" 1375.006 "A" "D" 8636.457 23762.219
0 "U10167" "U01627" "Credit Card" 12592.012 "A" "B" 3168041.335 426043.322
0 "U10618" "U03171" "Cheque" 1098.741 "A" "B" 16574.498 12589755.457
0 "U10765" "U12923" "Cheque" 2053.482 "A" "E" 318539.844 5462.943
0 "U10832" "U12931" "Credit Card" 1859.864 "A" "B" 17381.33 7574.42
0 "U12130" "U00004" "Cheque" 6193.036 "E" "C" 22492.42 111426.247
0 "U12142" "U04567" "Cheque" 1101.093 "E" "C" 5474.693 635133.931
0 "U14926" "U06107" "Credit Card" 1072.76 "E" "A" 10577801.152 52118.651
0 "U00184" "U00746" "ACH" 1485.723 "F" "C" 4257650.361 9886.155
0 "U00211" "U01384" "Cheque" 378.598 "F" "B" 14590.785 161285731.96
0 "U00864" "U00462" "Cheque" 911.227 "F" "F" 68207.238 140727.724
0 "U01144" "U01901" "ACH" 1725.974 "F" "F" 47059.124 645905.116
0 "U01157" "U08741" "Credit Card" 405.56 "F" "C" 71996.744 510.28
0 "U02163" "U05444" "Credit Card" 45239.82 "F" "C" 26929377.925 4250476.261
0 "U02265" "U09640" "Credit Card" 2009.294 "F" "B" 422010.671 31872.247
0 "U02308" "U01573" "Credit Card" 1762.14 "F" "C" 102250.357 8254173.668
0 "U03060" "U07580" "Credit Card" 811.96 "F" "B" 16440.565 21750.222
0 "U03138" "U02811" "Credit Card" 1270.538 "F" "E" 1994087.463 170927.096
0 "U04504" "U07937" "Credit Card" 31.93 "F" "A" 7160999.232 9714985.407
0 "U04785" "U05591" "Credit Card" 12.24 "F" "C" 10699.043 290483.407
0 "U04860" "U02148" "Credit Card" 139.84 "F" "A" 14428.66 25590.4
0 "U05218" "U12780" "Credit Card" 5.08 "F" "C" 17641545.064 6867.352
0 "U06315" "U07994" "Credit Card" 2068.07 "F" "A" 218618.159 248519.46
0 "U06380" "U12733" "Wire" 1112.195 "F" "E" 1190435.519 14996794061.883
0 "U06424" "U03240" "Credit Card" 3.96 "F" "B" 13043.78 6498600.212
0 "U06534" "U11442" "Credit Card" 991.857 "F" "D" 29857.474 2441483.405
0 "U06668" "U03496" "ACH" 1328.568 "F" "A" 14825.912 461082.155
0 "U06716" "U05010" "Cheque" 1092.949 "F" "B" 6684.286 128050176.976
0 "U06753" "U00899" "Credit Card" 4.79 "F" "A" 245072650.716 635102.243
0 "U06953" "U02221" "Credit Card" 2.24 "F" "F" 10183.48 16835357.628
0 "U07418" "U12617" "Cheque" 1354.731 "F" "B" 26145.223 3162404.614
0 "U08530" "U09726" "Cheque" 959.362 "F" "F" 32044.713 213230.911
0 "U08587" "U01409" "Credit Card" 2.09 "F" "D" 3671.274 3327997.757
0 "U08831" "U11066" "Cheque" 18731.114 "F" "D" 55315.157 4394107.106
0 "U09456" "U09257" "Credit Card" 36.92 "F" "B" 4061.573 911711.093
0 "U09652" "U07446" "Credit Card" 5.51 "F" "F" 20614.407 16499723.005
0 "U10076" "U00043" "Credit Card" 216.3 "F" "B" 8948.6 4930667.626
0 "U10123" "U00215" "Credit Card" 928.964 "F" "A" 30745.911 30986487.101
0 "U10241" "U10945" "Credit Card" 2988.328 "F" "B" 76670.199 1052297.991
0 "U10468" "U02597" "Credit Card" 1623.504 "F" "B" 67236.006 179710.816
0 "U10895" "U03966" "Cheque" 817.773 "F" "E" 2509.953 272707.566
0 "U11246" "U07551" "Credit Card" 4531.59 "F" "D" 29931.382 10279.043
0 "U11275" "U03582" "Credit Card" 84.1 "F" "C" 5549.545 2319057.06
0 "U11283" "U06173" "Credit Card" 109.25 "F" "E" 115930.545 15423.975
0 "U12267" "U13626" "Credit Card" 3298.2 "F" "B" 16254.45 9301.762
0 "U13253" "U01871" "Credit Card" 1080.916 "F" "A" 63595.072 1655952.399
0 "U13892" "U05046" "Credit Card" 3381.87 "F" "C" 7233994.134 32361.719
0 "U14921" "U10726" "ACH" 1107.651 "F" "B" 115441315.122 3110045.49
0 "U17974" "U01172" "Cheque" 1960.691 "F" "E" 198109.334 31508.138
0 "U00227" "U07108" "Cheque" 6442.295 "F" "E" 1565550.966 9825.769
0 "U00623" "U13270" "Credit Card" 3880.78 "F" "F" 211898.495 9958.259
0 "U01473" "U03803" "Cheque" 1740.591 "F" "E" 891491903.051 82145927.645
0 "U01666" "U04223" "Credit Card" 35.38 "F" "B" 10983.556 42725863.719
0 "U01910" "U04322" "Credit Card" 192.49 "F" "C" 757404.671 1352659.862
0 "U02040" "U04745" "Credit Card" 43.02 "F" "C" 5085096.695 1823917.538
0 "U02461" "U02535" "Credit Card" 210.81 "F" "B" 25103706.27 6776797.29
0 "U02634" "U02946" "Credit Card" 67.03 "F" "F" 11648.865 52258.899
0 "U02707" "U06881" "Credit Card" 149.5 "F" "C" 8675.969 322993.27
0 "U02960" "U06262" "Cheque" 534.032 "F" "E" 1005607.938 712411.565
0 "U03072" "U10397" "Credit Card" 101.21 "F" "F" 3485432.618 12422.301
0 "U03677" "U08916" "Credit Card" 36.7 "F" "A" 837932.352 156235695.326
0 "U04002" "U04340" "Credit Card" 31.27 "F" "C" 7431.319 2252846.782
0 "U04144" "U06543" "Credit Card" 31.86 "F" "A" 281564.764 32002.777
0 "U04251" "U04852" "Credit Card" 32.37 "F" "B" 433.015 2259207.343
0 "U04757" "U10857" "Credit Card" 244.88 "F" "E" 363548.336 1086763.474
0 "U05103" "U05105" "Credit Card" 32.35 "F" "B" 26191.279 4386199.342
0 "U05704" "U00534" "Credit Card" 11.55 "F" "E" 4202.505 8659239.628
0 "U05833" "U00888" "Cheque" 614.154 "F" "A" 180157.593 113861.692
0 "U06064" "U03188" "Credit Card" 100.55 "F" "C" 14165469.317 269555.597
0 "U06104" "U07056" "Cheque" 989.553 "F" "A" 6695.684 1127282.13
0 "U06189" "U01371" "Credit Card" 6.36 "F" "C" 6474.645 3666.518
0 "U06211" "U12720" "Credit Card" 4706.6 "F" "F" 142709.053 15495373.201
0 "U06655" "U09178" "Credit Card" 37.46 "F" "D" 334120.83 634204.002
0 "U06949" "U00268" "Cheque" 785.819 "F" "B" 567089.97 620749.195
0 "U07809" "U00179" "Cheque" 864.207 "F" "B" 174403.913 536982.161
0 "U09331" "U11287" "Cheque" 1641.42 "F" "F" 26181.774 2047724.125
0 "U10147" "U13840" "Credit Card" 6318.18 "F" "A" 1599804.59 833515.112
0 "U10217" "U06635" "Credit Card" 19.78 "F" "B" 3204336.615 4778635.903
0 "U10509" "U03543" "Credit Card" 90.91 "F" "B" 4043.097 2134263477.779
0 "U10636" "U00636" "Credit Card" 813.74 "F" "B" 5235.726 1061431.412
0 "U12255" "U00115" "Cheque" 1877.65 "D" "D" 8319.243 65735955.989
0 "U12279" "U08057" "Cheque" 1457.089 "D" "D" 79889.062 14322.381
0 "U14547" "U02333" "Credit Card" 23747.95 "D" "F" 68601.062 44584914.1
0 "U18027" "U07126" "Credit Card" 104.32 "D" "E" 3168278.178 78155.477
0 "U18094" "U08743" "Cheque" 1308.677 "D" "A" 13922.325 50295.144
0 "U00498" "U11101" "Credit Card" 1016.769 "D" "B" 5028580.322 4358394.374
0 "U00555" "U00531" "Credit Card" 23.56 "D" "E" 3424.999 2694197.241
0 "U01001" "U03735" "Cheque" 14027.475 "D" "B" 39396433.61 3233328.75
0 "U01255" "U08642" "Credit Card" 8.81 "D" "B" 63823.081 5603542.156
0 "U01721" "U05404" "Credit Card" 11.25 "D" "E" 287802.77 2675176.696
0 "U01974" "U01727" "Cheque" 1257.338 "D" "E" 3108739.529 870132.989
0 "U02726" "U04485" "Cheque" 1305.598 "D" "B" 1302302.268 21966.008
0 "U03202" "U04297" "Credit Card" 19.01 "D" "A" 70877.195 10132.169
0 "U03758" "U00498" "Credit Card" 36.9 "D" "D" 596680.343 5028735.143
0 "U04097" "U05013" "Credit Card" 5.86 "D" "A" 871796.242 362573.5
0 "U04252" "U01505" "Credit Card" 30.88 "D" "A" 55679.903 517269.23
0 "U04602" "U04525" "Cheque" 428.932 "D" "E" 68433576.649 40919.815
0 "U04868" "U04781" "Cheque" 743.013 "D" "E" 5762.194 17042435.621
0 "U05214" "U02485" "Credit Card" 208.865 "D" "E" 99784.256 422877.954
0 "U05310" "U00832" "Credit Card" 378.85 "D" "A" 32341121.164 5783834.97
0 "U05335" "U02148" "Wire" 1358.288 "D" "A" 5737679.277 26114.49
0 "U05451" "U05769" "ACH" 996.868 "D" "C" 9108.563 1302151.025
0 "U05749" "U02478" "Credit Card" 1823.575 "D" "E" 5477.162 4558626.201
0 "U06184" "U06531" "Cheque" 1808.898 "D" "D" 589301.33 166532.08
0 "U06347" "U00927" "Credit Card" 3.14 "D" "E" 104115.933 110664.487
0 "U07321" "U01395" "Credit Card" 75.43 "D" "F" 25730.027 436681.373
0 "U09151" "U03161" "Credit Card" 10.33 "D" "A" 276003721.085 132443.566
0 "U09697" "U04176" "Credit Card" 11423.13 "D" "D" 29569.677 3470700.393
0 "U10137" "U01834" "ACH" 804.906 "D" "E" 117848.711 620881.615
0 "U12876" "U11088" "Credit Card" 2049.46 "D" "D" 34273.431 2168040.186
0 "U13382" "U06370" "Wire" 30592.129 "D" "A" 33165786.313 312764.05
0 "U18125" "U07088" "Credit Card" 38.89 "D" "C" 4767832.768 2308654.463
0 "U00442" "U12713" "Credit Card" 251.08 "D" "A" 36951.163 136531.948
0 "U01117" "U12060" "Credit Card" 3428.01 "D" "D" 33772.442 5643639.13
0 "U01599" "U09165" "Credit Card" 6440.79 "D" "E" 25364.143 7325.864
0 "U02029" "U11150" "ACH" 814.885 "D" "D" 56601656.516 1840546.018
0 "U02384" "U05305" "Credit Card" 20.55 "D" "B" 2092369.979 17126.703
0 "U02619" "U03761" "Credit Card" 13284.07 "D" "C" 82913.698 42263515.665
0 "U02911" "U01116" "Credit Card" 67.18 "D" "B" 630985.974 46890.871
0 "U02920" "U09590" "Credit Card" 1808.53 "D" "E" 106748.542 9582421.734
0 "U03601" "U04139" "Credit Card" 1480.72 "D" "D" 15031775.886 1811286.245
0 "U03758" "U07043" "Credit Card" 109.59 "D" "A" 598465.621 6215093.995
0 "U03937" "U01739" "Credit Card" 2.29 "D" "B" 159572.848 732509.654
0 "U04239" "U14571" "Credit Card" 4051.46 "D" "D" 107144290.281 3993365.834
0 "U05562" "U06695" "Cheque" 420.36 "D" "B" 288714.82 782.981
0 "U05600" "U03652" "Cheque" 286.224 "D" "A" 7064.783 1231.669
0 "U05815" "U03111" "ACH" 700.848 "D" "E" 27801.065 15473641.083
0 "U06000" "U04821" "Cheque" 731.336 "D" "E" 2150268329.713 618430.162
0 "U06042" "U03740" "Cheque" 1693.033 "D" "E" 19502.003 1537855.838
0 "U06394" "U04063" "Cheque" 590.548 "D" "B" 1457660.317 9051.528
0 "U06704" "U08888" "Credit Card" 1.66 "D" "B" 27085.614 655629.299
0 "U06787" "U07171" "Credit Card" 1085.147 "D" "C" 70090.403 3564.084
0 "U07315" "U04847" "ACH" 841.407 "D" "B" 270841.203 33825.968
0 "U07492" "U04501" "Credit Card" 75.92 "D" "A" 4736.321 36584.982
0 "U07615" "U07938" "Credit Card" 8.79 "D" "E" 181113.707 1724115.409
0 "U07660" "U12245" "Credit Card" 12971.59 "D" "E" 2786416.612 13412.375
0 "U08586" "U03976" "Cheque" 1807.235 "D" "B" 9772.109 5750698.176
0 "U08632" "U00238" "Cheque" 235.352 "D" "E" 9320852.057 307744.337
0 "U09001" "U12905" "Cheque" 10154.94 "D" "B" 2397619.073 4377366.425
0 "U09382" "U10397" "Credit Card" 5.48 "D" "F" 6051.951 11645.046
0 "U09723" "U01761" "Credit Card" 4053.98 "D" "D" 21485.155 328730.804
0 "U10109" "U04822" "Credit Card" 26.01 "D" "E" 38827.662 778234.376
0 "U11266" "U13619" "Cheque" 3931.606 "D" "A" 41748.554 3820041.692
0 "U11366" "U00703" "Cheque" 13028.325 "D" "B" 81664.759 256261857.517
0 "U11477" "U02218" "Cheque" 1448.175 "D" "B" 7020254.499 18048.145
0 "U11500" "U10085" "Credit Card" 1457.15 "D" "B" 29266.401 5117.54
0 "U11895" "U15022" "Credit Card" 9720.179 "D" "A" 80303.727 3149838.018
0 "U14219" "U05684" "Credit Card" 3490.22 "D" "A" 36668.674 926893.177
0 "U00348" "U05008" "Credit Card" 45.7 "A" "C" 32812.601 199483.211
0 "U00372" "U00104" "Cheque" 1391.97 "A" "B" 7528.585 7675195.827
0 "U00720" "U05971" "Credit Card" 37.32 "A" "A" 6884923.969 1127708.075
0 "U01369" "U06164" "Credit Card" 134.93 "A" "E" 23630.343 1257076.7
0 "U01938" "U06316" "Credit Card" 59.51 "A" "E" 201632.475 10707278.45
0 "U02792" "U12360" "Credit Card" 2505.55 "A" "F" 1866986.773 20315.188
0 "U02910" "U01384" "Credit Card" 21.79 "A" "B" 58458.213 161285452.279
0 "U02998" "U01351" "Cheque" 230.493 "A" "E" 2740.11 94565.338
0 "U03757" "U00840" "Credit Card" 14.31 "A" "B" 5449.446 70933.306
0 "U03948" "U03109" "Credit Card" 110.42 "A" "B" 31565.418 131719429.526
0 "U04235" "U07337" "Wire" 1235.307 "A" "D" 24459741.815 4815322.115
0 "U04236" "U03153" "Credit Card" 116.26 "A" "B" 293354.971 572276.546
0 "U04364" "U01349" "Credit Card" 149.2 "A" "F" 149367.012 56682.337
0 "U04678" "U01735" "Credit Card" 22.34 "A" "D" 11371314.35 743222.354
0 "U06040" "U04499" "Cheque" 1356.817 "A" "B" 6985.387 1927971.069
0 "U06251" "U03191" "Credit Card" 1207.12 "A" "E" 20896.165 36971.298
0 "U06573" "U11007" "ACH" 4539.841 "A" "C" 142326.929 34110.268
0 "U06680" "U04103" "ACH" 826.875 "A" "C" 210099.606 8285155.441
0 "U06985" "U00250" "Credit Card" 96.61 "A" "C" 302519042.609 3671573.477
0 "U07011" "U02995" "Cheque" 1571.841 "A" "A" 94526833.394 2515225.272
0 "U07279" "U03023" "Cash" 1483.643 "A" "B" 27713.366 303609.553
0 "U07915" "U07133" "Credit Card" 12743.44 "A" "A" 324301.781 178067.487
0 "U07979" "U01820" "Credit Card" 346.2 "A" "B" 151248632.288 18510.089
0 "U08206" "U09859" "Cheque" 2105.95 "A" "F" 26146.659 8271.502
0 "U08470" "U03182" "Credit Card" 2720.252 "A" "D" 109319.608 17683.318
0 "U08804" "U05549" "Credit Card" 63.91 "A" "D" 41399941.418 263505.391
0 "U12514" "U10960" "ACH" 1463.285 "A" "D" 38670.601 3428761.197
0 "U13935" "U09914" "Credit Card" 780.63 "A" "E" 110366.73 279116.237
0 "U00547" "U09416" "Credit Card" 34.16 "A" "F" 715057.117 33855.808
0 "U03140" "U04092" "Credit Card" 58.19 "A" "B" 129938.842 2843979.796
0 "U03306" "U03439" "Credit Card" 29.98 "A" "E" 2659277.869 43319.883
0 "U03404" "U03833" "Credit Card" 33.93 "A" "B" 25497.674 5669837.709
0 "U04380" "U01899" "Credit Card" 2303.26 "A" "A" 148601.397 279771.348
0 "U04859" "U04193" "ACH" 580.346 "A" "B" 32024.624 5465.143
0 "U05086" "U01369" "Wire" 153.102 "A" "A" 89145.42 22975.164
0 "U05870" "U00750" "Credit Card" 23.11 "A" "D" 13566.131 367829.306
0 "U06814" "U14809" "Credit Card" 3479.271 "A" "B" 85243.056 2157.418
0 "U07010" "U07664" "Credit Card" 22.28 "A" "B" 7577.803 1098735.187
0 "U07048" "U04770" "Credit Card" 1441.632 "A" "E" 823428.807 217652.036
0 "U07049" "U02914" "Credit Card" 25.69 "A" "A" 270950.857 1185007.435
0 "U07257" "U05192" "Cheque" 10085.728 "A" "F" 2657082.126 249082305.827
0 "U07318" "U09639" "Credit Card" 26.01 "A" "F" 181854.818 4127327.721
0 "U08069" "U00659" "Cheque" 571.633 "A" "C" 20440.96 3241183.633
0 "U08188" "U14480" "ACH" 23647.202 "A" "B" 59638.222 1772154.669
0 "U09788" "U02537" "ACH" 1223.904 "A" "B" 50325.706 5049816.212
0 "U10430" "U08896" "Credit Card" 359.91 "A" "D" 4573210.772 3326196.764
0 "U10515" "U00837" "Credit Card" 93.51 "A" "A" 5493.743 3957678.584
0 "U10789" "U05268" "Credit Card" 28681.52 "A" "A" 121951.792 242343.907
0 "U10847" "U03933" "Credit Card" 675.22 "A" "E" 66548.144 55054.796
0 "U11694" "U11250" "Credit Card" 2570.47 "A" "F" 583064.457 3474973.754
0 "U12072" "U02353" "Cheque" 787.114 "A" "E" 3343.245 23817758.09
0 "U15201" "U04076" "Credit Card" 32808.64 "D" "A" 135290.774 2800806.887
0 "U01098" "U14319" "Cheque" 2202.538 "B" "E" 414590930.637 1401355.54
0 "U01207" "U09242" "Credit Card" 117.29 "B" "B" 300726.249 3205040.613
0 "U01429" "U07078" "Cheque" 482.942 "B" "F" 257190.575 2888618.51
0 "U01950" "U00094" "Cheque" 888.853 "B" "E" 345048.959 3283378.04
